stop_id,stop_code,stop_name,stop_lat,stop_lon
5169,55117.0,Northbound McBride Dr @ King Rd,49.212867,-122.826946
517,50513.0,Westbound Powell St @ Hawks Ave,49.28303,-123.087522
5170,55118.0,Eastbound 116A Ave @ 14500 Block,49.214212,-122.819115
5171,55119.0,Southbound Surrey Rd @ 116A Ave,49.213715,-122.81692
5172,55120.0,Southbound Surrey Rd @ Wellington Dr,49.20972,-122.813992
5173,55121.0,Southbound Wallace Dr @ Roxburgh Rd,49.207269,-122.815296
5174,55122.0,Southbound 148 St @ 111A Ave,49.204826,-122.812738
5175,55123.0,Southbound 148 St @ 110 Ave,49.201973,-122.812702
5176,55124.0,Eastbound 108 Ave @ 148 St,49.198633,-122.811885
5177,55125.0,Eastbound 108 Ave @ Oriole Dr,49.198663,-122.80821
5178,55126.0,Southbound 150 St @ 107A Ave,49.197569,-122.806329
5179,55127.0,Southbound 150 St @ 10600 Block,49.194934,-122.80642
518,50514.0,Westbound Powell St @ Heatley Ave,49.283076,-123.089941
5180,55128.0,Guildford Exchange @ Bay 1,49.191353,-122.803459
5182,55130.0,Southbound 152 St @ 105 Ave,49.192726,-122.801058
5183,55131.0,Guildford Exchange @ Bay 2,49.191632,-122.804013
5185,55133.0,Northbound 150 St @ 10600 Block,49.195692,-122.806183
5186,55134.0,Northbound 150 St @ 107A Ave,49.198027,-122.806085
5187,55135.0,Westbound 108 Ave @ Oriole Dr,49.198804,-122.809198
5188,55136.0,Northbound 148 St @ 108 Ave,49.199256,-122.812411
5189,55137.0,Northbound 148 St @ 110 Ave,49.202672,-122.81252
519,50515.0,Westbound Powell St @ Jackson Ave,49.283146,-123.093725
5190,55138.0,Northbound Wallace Dr @ Ellendale Dr,49.205576,-122.813156
5191,55139.0,Northbound Surrey Rd @ Wallace Dr,49.208257,-122.814848
5192,55140.0,Northbound Surrey Rd @ Wellington Dr,49.209661,-122.813786
5193,55141.0,Northbound Surrey Rd @ 115A Ave,49.212929,-122.815401
5194,55142.0,Westbound 116A Ave @ King Rd,49.214323,-122.820312
5195,55143.0,Southbound McBride Dr @ King Rd,49.2127,-122.82698
5196,55144.0,Southbound Grosvenor Rd @ 114 Ave,49.210046,-122.825405
5197,55145.0,Westbound Grosvenor Rd @ 142 St,49.208742,-122.827488
5198,55146.0,Northbound Kindersley Dr @ Grosvenor Rd,49.20689,-122.831543
5199,55147.0,Westbound 113 Ave @ 140 St,49.207682,-122.834717
52,50052.0,Westbound Davie St @ Broughton St,49.283898,-123.136507
520,50516.0,Westbound Powell St @ Gore Ave,49.283223,-123.098134
5200,55148.0,Westbound 113 Ave @ 138 St,49.207694,-122.84013
5201,55149.0,Westbound 113 Ave @ 137 St,49.207719,-122.84292
5202,55150.0,Southbound 136 St @ 113 Ave,49.207288,-122.845352
5203,55151.0,Westbound 112 Ave @ 13400 Block,49.206237,-122.849936
5204,55152.0,Northbound 133A St @ 112A Ave,49.207478,-122.852218
5205,55153.0,Northbound 133A St @ Crestview Dr,49.209194,-122.852046
5206,55154.0,Westbound 114 Ave @ 132 St,49.209844,-122.855872
5214,55162.0,Southbound 128 St @ 114 Ave,49.209434,-122.867475
5216,55164.0,Ladner Exchange @ Bay 6,49.087606,-123.062487
5217,55165.0,Northbound Harvest Dr @ Ladner Trunk Rd,49.089714,-123.062836
5218,55166.0,Eastbound Hwy 10 @ Hwy 17A,49.090025,-123.055655
5219,55167.0,Eastbound Hwy 10 @ 62 St,49.090048,-123.050367
5220,55168.0,Eastbound Hwy 10 @ 64 St,49.090018,-123.044621
5221,55169.0,Eastbound Hwy 10 @ 66 St,49.090082,-123.039948
5222,55170.0,Eastbound Hwy 10 @ Anderson Place,49.090071,-123.036586
5224,55172.0,Southbound 72 St @ Hwy 10,49.089637,-123.024115
5225,55173.0,Eastbound Churchill St @ 72 St,49.082336,-123.023236
5226,55174.0,Eastbound Churchill St @ King St,49.082295,-123.015
5227,55175.0,Eastbound Hwy 10 @ 80 St,49.089918,-123.000935
5228,55176.0,Eastbound Hwy 10 @ 88 St,49.089875,-122.978789
5229,55177.0,Northbound Scott Rd @ 70 Ave,49.131043,-122.890178
5230,55178.0,Scottsdale Exchange @ Bay 7,49.137551,-122.888021
5231,55179.0,Westbound Hwy 10 @ Hornby Dr,49.089711,-122.963742
5232,55180.0,Westbound Hwy 10 @ 88 St,49.09,-122.979772
5235,55183.0,Westbound Churchill St @ King St,49.082399,-123.015395
5236,55184.0,Westbound Churchill St @ 72 St,49.082433,-123.023483
5237,55185.0,Westbound Hwy 10 @ 72 St,49.09013,-123.024942
5238,55186.0,Westbound Hwy 10 @ Anderson Place,49.090187,-123.037454
5239,55187.0,Westbound Hwy 10 @ 66 St,49.090201,-123.040996
524,50520.0,Eastbound E Pender St @ Main St,49.280329,-123.100047
5240,55188.0,Westbound Hwy 10 @ 64 St,49.09024,-123.046791
5241,55189.0,Westbound Hwy 10 @ 62 St,49.090252,-123.051586
5242,55190.0,Westbound Ladner Trunk Rd @ Hwy 17A,49.090279,-123.058574
5243,55191.0,Southbound Harvest Dr @ Ladner Trunk Rd,49.08931,-123.063128
5244,55192.0,Scottsdale Exchange @ Bay 9,49.137335,-122.888569
5245,55193.0,Northbound Scott Rd @ 7300 Block,49.137495,-122.890164
5246,55194.0,Northbound Scott Rd @ 75A Ave,49.140469,-122.890173
5247,55195.0,Northbound Scott Rd @ 76A Ave,49.142807,-122.890161
5248,55196.0,Northbound Scott Rd @ 80 Ave,49.148951,-122.890181
5249,55197.0,Northbound Scott Rd @ 82 Ave,49.152557,-122.890187
5250,55198.0,Northbound Scott Rd @ 84 Ave,49.156256,-122.890181
5252,55200.0,Scott Road Station @ Scott Rd,49.204467,-122.874595
5254,55202.0,Southbound Scott Rd @ 93A Ave,49.172243,-122.890403
5255,55203.0,Southbound Scott Rd @ 92 Ave,49.170175,-122.890437
5256,55204.0,Southbound Scott Rd @ 84 Ave,49.155682,-122.890557
5257,55205.0,Southbound Scott Rd @ 82 Ave,49.151959,-122.890541
5258,55206.0,Southbound Scott Rd @ 80 Ave,49.148954,-122.890537
5259,55207.0,Southbound Scott Rd @ 7800 Block,49.145523,-122.890537
5260,55208.0,Southbound Scott Rd @ 76A Ave,49.142456,-122.890539
5261,55209.0,Southbound Scott Rd @ 75A Ave,49.139911,-122.890538
5262,55210.0,Surrey Central Station @ Bay 2,49.188849,-122.848551
5265,58635.0,Eastbound 104 Ave @ King George Blvd,49.191515,-122.844162
5266,55214.0,Eastbound 104 Ave @ Whalley Blvd,49.191475,-122.84108
5267,55215.0,Eastbound 104 Ave @ 139 St,49.191424,-122.837192
5268,55216.0,Eastbound 104 Ave @ 140 St,49.191383,-122.833623
5269,55217.0,Eastbound 104 Ave @ 142 St,49.191416,-122.828132
5270,55218.0,Eastbound 104 Ave @ 144 St,49.191438,-122.822383
5271,55219.0,Eastbound 104 Ave @ 146 St,49.191389,-122.816828
5272,55220.0,Eastbound 104 Ave @ 148 St,49.191406,-122.81188
5273,55221.0,Eastbound 104 Ave @ 149 St,49.191403,-122.808821
5274,55222.0,Eastbound 104 Ave @ 150 St,49.191359,-122.805799
5275,55223.0,Northbound 150 St @ 105 Ave,49.19248,-122.806246
5277,55225.0,Southbound 152 St @ 102A Ave,49.188425,-122.801082
5278,55226.0,Southbound 152 St @ 101 Ave,49.185638,-122.80104
5279,55227.0,Southbound 152 St @ 100 Ave,49.183554,-122.80111
5280,55228.0,Southbound 152 St @ 98 Ave,49.180098,-122.801109
5281,55229.0,Southbound 152 St @ 96 Ave,49.17642,-122.801175
5282,55230.0,Southbound 152 St @ 94 Ave,49.17319,-122.801289
5283,55231.0,Southbound 152 St @ 93 Ave,49.171587,-122.80135
5284,55232.0,Southbound 152 St @ 91A Ave,49.168827,-122.801443
5285,55233.0,Eastbound Fraser Hwy @ 152 St,49.165595,-122.800462
5287,55235.0,Westbound Fraser Hwy @ 156 St,49.162452,-122.791705
5288,55236.0,Eastbound Fraser Hwy @ 156 St,49.1613,-122.789383
5292,55240.0,Eastbound Fraser Hwy @ 158 St,49.159462,-122.784641
5293,55241.0,Eastbound Fraser Hwy @ Venture Way,49.15832,-122.781689
5295,55243.0,Eastbound Fraser Hwy @ 160 St,49.156721,-122.777564
5296,59620.0,Eastbound Fraser Hwy @ 84 Ave,49.15533,-122.773989
5297,55245.0,Eastbound Fraser Hwy @ 164 St,49.152531,-122.766881
5298,55246.0,Eastbound Fraser Hwy @ 166 St,49.150456,-122.76161
53,50053.0,Westbound Davie St @ Cardero St,49.28546,-123.138909
5305,55253.0,Westbound 60 Ave @ 176 St,49.111563,-122.735856
5306,55254.0,Southbound 176 St @ 60 Ave,49.110491,-122.735078
5310,55258.0,Southbound 177B St @ 56A Ave,49.105445,-122.730386
5311,55259.0,Eastbound Hwy 10 @ 177B St,49.104048,-122.729694
5312,55260.0,Eastbound Hwy 10 @ 180 St,49.104022,-122.722935
5313,55261.0,Eastbound Hwy 10 @ 182 St,49.104054,-122.717863
5314,55262.0,Eastbound Hwy 10 @ 184 St,49.104031,-122.712195
5315,55263.0,Eastbound Hwy 10 @ 18600 Block,49.10405,-122.706512
5316,55264.0,Eastbound Hwy 10 @ 188 St,49.104051,-122.701101
5317,55265.0,Eastbound 56 Ave @ Production Blvd,49.10436,-122.682581
5318,55266.0,Eastbound 56 Ave @ Production Way,49.104307,-122.67564
5319,55267.0,Eastbound 56 Ave @ 198 St,49.104294,-122.672811
5320,55268.0,Northbound 177B St @ 57 Ave,49.106384,-122.730181
5321,55269.0,Northbound 177B St @ 58 Ave,49.108222,-122.730183
5322,55270.0,Northbound 177B St @ 59A Ave,49.110864,-122.730197
5323,55271.0,Eastbound 60 Ave @ 180 St,49.111364,-122.723195
5324,55272.0,Eastbound 60 Ave @ 182 St,49.11136,-122.717882
5325,55273.0,Eastbound 60 Ave @ 184 St,49.11135,-122.711742
5326,55274.0,Eastbound 60 Ave @ 185B St,49.111322,-122.707867
5327,55275.0,Eastbound 60 Ave @ 188 St,49.111262,-122.701146
5328,55276.0,Eastbound 60 Ave @ 189A St,49.111258,-122.69704
5332,61501.0,Eastbound 64 Ave @ Fraser Hwy,49.119185,-122.69063
5334,55282.0,Eastbound 64 Ave @ 196 St,49.118993,-122.679504
5335,55283.0,Southbound 197 St @ 64 Ave,49.11866,-122.677124
5336,55284.0,Westbound Willowbrook Dr @ 197 St,49.116898,-122.677645
5337,55285.0,Southbound Willowbrook Dr @ 19600 Block,49.115186,-122.678809
5338,55286.0,Eastbound Fraser Hwy @ Langley Bypass,49.111322,-122.674404
5339,55287.0,Eastbound Fraser Hwy @ Production Way,49.10983,-122.671076
5340,55288.0,Southbound 200 St @ Fraser Hwy,49.10853,-122.66888
5341,55289.0,Eastbound 56 Ave @ 200 St,49.104254,-122.668141
5342,55290.0,Eastbound 56 Ave @ 201A St,49.104222,-122.66365
5345,55292.0,Eastbound 53 Ave @ 203 St,49.098401,-122.658986
5346,55293.0,Eastbound 53 Ave @ 204 St,49.098415,-122.656018
5347,55294.0,Eastbound 51B Ave @ 206 St,49.096724,-122.651206
5348,55295.0,Eastbound 51B Ave @ 207 St,49.09639,-122.648928
5349,55296.0,Northbound 208 St @ 51B Ave,49.096885,-122.646466
5350,55297.0,Westbound 56 Ave @ Langley Bypass,49.104714,-122.644327
5351,55298.0,Westbound 56 Ave @ Logan Ave,49.104794,-122.649639
5352,55299.0,Langley Centre @ Bay 1,49.105658,-122.654233
5353,55300.0,Eastbound 56 Ave @ 206 St,49.104666,-122.650469
5354,55301.0,Eastbound 56 Ave @ 208 St,49.104594,-122.646118
5355,61548.0,Southbound 208 St @ 52A Ave,49.098117,-122.646665
5356,55303.0,Westbound 51B Ave @ 207 St,49.096646,-122.64993
5357,55304.0,Westbound 51B Ave @ 206 St,49.097286,-122.651647
5358,55305.0,Westbound 53 Ave @ 53A Ave,49.098569,-122.654792
5359,55306.0,Westbound 53 Ave @ 204 St,49.098541,-122.658183
5360,55307.0,Northbound 203 St @ 53 Ave,49.099272,-122.659695
5361,55308.0,Northbound 203 St @ 54 Ave,49.10085,-122.659636
5362,55309.0,Northbound 203 St @ Michaud Cres,49.103104,-122.659591
5365,55312.0,Westbound 56 Ave @ 200 St,49.104445,-122.669281
5366,55313.0,Westbound 56 Ave @ 198 St,49.104437,-122.673709
5367,55314.0,Westbound 56 Ave @ Production Way,49.104454,-122.677117
5369,55316.0,Westbound Hwy 10 @ 192 St,49.104575,-122.692342
5370,55317.0,Westbound Hwy 10 @ 188 St,49.10424,-122.702163
5371,55318.0,Westbound Hwy 10 @ 18600 Block,49.104208,-122.707055
5372,55319.0,Westbound Hwy 10 @ 184 St,49.10421,-122.71326
5373,55320.0,Westbound Hwy 10 @ 182 St,49.104206,-122.718783
5374,55321.0,Westbound Hwy 10 @ 180 St,49.104231,-122.72436
5375,55322.0,Westbound Hwy 10 @ 17800 Block,49.104239,-122.728124
5376,55323.0,Northbound 200 St @ 56 Ave,49.105065,-122.668657
5377,55324.0,Westbound Fraser Hwy @ Production Way,49.11001,-122.670995
5378,55325.0,Westbound Fraser Hwy @ Langley Bypass,49.111568,-122.674447
5379,55326.0,Northbound Willowbrook Dr @ 19600 Block,49.11512,-122.678529
5380,55327.0,Northbound 197 St @ Willowbrook Dr,49.117257,-122.67695
5381,55328.0,Westbound 64 Ave @ 197 St,49.119129,-122.677839
5382,55329.0,Westbound 64 Ave @ 194 St,49.119214,-122.686002
5385,55332.0,Westbound 60 Ave @ 192 St,49.11139,-122.692137
5386,55333.0,Westbound 60 Ave @ 190 St,49.111379,-122.696866
5387,55334.0,Westbound 60 Ave @ 188 St,49.111403,-122.702445
5388,55335.0,Westbound 60 Ave @ 186 St,49.111443,-122.707549
5389,55336.0,Westbound 60 Ave @ 184 St,49.11149,-122.713126
5390,55337.0,Westbound 60 Ave @ 182 St,49.111478,-122.718612
5391,55338.0,Westbound 60 Ave @ 180 St,49.111512,-122.724292
5392,55339.0,Southbound 177B St @ 59A Ave,49.110711,-122.730407
5393,55340.0,Southbound 177B St @ 58A Ave,49.10843,-122.730399
5395,55342.0,Northbound 177B St @ Hwy 10,49.104688,-122.73018
54,50054.0,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459
5404,55351.0,Westbound Fraser Hwy @ 168 St,49.148563,-122.757285
5405,55352.0,Westbound Fraser Hwy @ 166 St,49.151322,-122.763113
5407,59705.0,Westbound Fraser Hwy @ 84 Ave,49.155963,-122.775055
5408,55355.0,Westbound Fraser Hwy @ 160 St,49.158027,-122.78029
5409,55356.0,Westbound Fraser Hwy @ 158 St,49.160072,-122.785641
5410,55357.0,Northbound 152 St @ Fraser Hwy,49.16676,-122.801247
5411,55358.0,Northbound 152 St @ 91 Ave,49.168579,-122.801188
5412,55359.0,Northbound 152 St @ 92 Ave,49.170427,-122.801131
5413,55360.0,Northbound 152 St @ 94 Ave,49.173796,-122.801005
5414,55361.0,Northbound 152 St @ 96 Ave,49.177204,-122.800892
5415,55362.0,Northbound 152 St @ 98 Ave,49.180299,-122.800852
5416,55363.0,Northbound 152 St @ 100 Ave,49.18464,-122.800733
5417,55364.0,Northbound 152 St @ 101 Ave,49.186973,-122.800723
5418,55365.0,Northbound 152 St @ 102A Ave,49.189006,-122.800757
5419,55366.0,Westbound 104 Ave @ 150 St,49.191561,-122.80711
542,50537.0,Westbound W Cloverleaf @ Granville St,49.266837,-123.139046
5420,55367.0,Westbound 104 Ave @ 148 St,49.191583,-122.813065
5421,55368.0,Westbound 104 Ave @ 146 St,49.191599,-122.818464
5422,55369.0,Westbound 104 Ave @ 144 St,49.191605,-122.824345
5423,55370.0,Westbound 104 Ave @ 142 St,49.191587,-122.828988
5424,55371.0,Westbound 104 Ave @ 140 St,49.191566,-122.834607
5425,55372.0,Westbound 104 Ave @ 138A St,49.191611,-122.838233
5426,55373.0,Westbound 104 Ave @ Whalley Blvd,49.191674,-122.842718
5428,55375.0,Northbound King George Blvd @ 1100 Block,49.023353,-122.765764
5429,55376.0,Northbound King George Blvd @ 164 St,49.025302,-122.768278
5430,55377.0,Northbound King George Blvd @ 14 Ave,49.028336,-122.772009
5431,55378.0,Westbound 16 Ave @ King George Blvd,49.031134,-122.776584
5432,55379.0,Westbound 16 Ave @ 160 St,49.03115,-122.779695
5434,55381.0,Westbound 16 Ave @ 156 St,49.031166,-122.790627
5435,55382.0,Westbound 16 Ave @ 154 St,49.031168,-122.79637
5436,55383.0,White Rock Centre @ Bay 8,49.032785,-122.801052
5437,55384.0,Northbound 152 St @ 18 Ave,49.035149,-122.801054
5438,55385.0,Northbound 152 St @ 19 Ave,49.036828,-122.801046
5439,55386.0,Northbound 152 St @ 20 Ave,49.038752,-122.801057
5440,55387.0,Northbound 152 St @ 22 Ave,49.041836,-122.801076
5441,55388.0,Northbound 152 St @ 24 Ave,49.046065,-122.801068
5442,55389.0,Northbound 152 St @ 26 Ave,49.049294,-122.801075
5444,55391.0,Northbound King George Blvd @ 152 St,49.052918,-122.80241
5445,55392.0,Northbound 152 St @ 28 Ave,49.053234,-122.801099
5446,55393.0,Northbound King George Blvd @ 32 Ave Diversion,49.059548,-122.810627
5447,55394.0,Northbound King George Blvd @ 34 Ave,49.065177,-122.81765
5448,55395.0,Northbound King George Blvd @ Crescent Rd,49.067997,-122.82107
5449,55396.0,Northbound King George Blvd @ 40 Ave,49.078573,-122.82134
545,50540.0,Westbound W Broadway @ Granville St,49.263732,-123.140158
5452,55399.0,Northbound King George Blvd @ Hwy 10,49.105588,-122.832314
5454,55401.0,Northbound King George Blvd @ 60 Ave,49.112374,-122.840708
5455,55402.0,Northbound King George Blvd @ 62 Ave,49.115864,-122.844504
5456,55403.0,Northbound King George Blvd @ 64 Ave,49.119635,-122.84533
5458,55405.0,Eastbound 68 Ave @ King George Blvd,49.126139,-122.844106
5459,55406.0,Northbound 138 St @ Hyland Rd,49.12659,-122.841079
5460,55407.0,Northbound 138 St @ 68 Ave,49.127726,-122.83952
5461,55408.0,Northbound 138 St @ 70 Ave,49.130265,-122.838491
5462,55409.0,Northbound 138 St @ 7100 Block,49.132071,-122.838498
5463,55410.0,Westbound 72 Ave @ 138 St,49.133676,-122.839219
5464,55411.0,Newton Exchange @ Bay 3,49.133297,-122.842298
5465,55412.0,Northbound King George Blvd @ 72 Ave,49.134337,-122.845418
5466,55413.0,Northbound King George Blvd @ 74 Ave,49.139042,-122.845387
5467,55414.0,Northbound King George Blvd @ 76 Ave,49.14148,-122.845465
5468,55415.0,Northbound King George Blvd @ 78 Ave,49.143803,-122.84549
5469,55416.0,Northbound King George Blvd @ 80 Ave,49.147573,-122.845487
5470,55417.0,Northbound King George Blvd @ 81 Ave,49.150349,-122.845516
5471,55418.0,Northbound King George Blvd @ 8200 Block,49.153462,-122.845541
5472,55419.0,Northbound King George Blvd @ 84 Ave,49.156418,-122.845572
5473,55420.0,Northbound King George Blvd @ 8600 Block,49.159697,-122.845586
5474,55421.0,Northbound King George Blvd @ 88 Ave,49.163422,-122.845609
5475,55422.0,Northbound King George Blvd @ 91 Ave,49.167154,-122.845634
5476,55423.0,Northbound King George Blvd @ 92 Ave,49.170934,-122.845659
5477,55424.0,Northbound King George Blvd @ 9300 Block,49.172706,-122.845677
549,50544.0,Southbound Granville St @ W 15 Ave,49.257667,-123.138899
5494,55441.0,Surrey Central Station @ Bay 10,49.189004,-122.847969
5496,55443.0,Southbound King George Blvd @ 92 Ave,49.168824,-122.846016
5497,55444.0,Southbound King George Blvd @ 8900 Block,49.165841,-122.845994
5498,55445.0,Southbound King George Blvd @ 88 Ave,49.161766,-122.84599
5499,55446.0,Southbound King George Blvd @ 8600 Block,49.15941,-122.845947
55,50055.0,Eastbound W 16 Ave @ Carnarvon St,49.257586,-123.171363
550,50545.0,Southbound Granville St @ Angus Dr,49.254178,-123.13903
5500,55447.0,Southbound King George Blvd @ 84 Ave,49.154889,-122.845938
5501,55448.0,Southbound King George Blvd @ 8200 Block,49.153166,-122.845909
5502,55449.0,Southbound King George Blvd @ 8100 Block,49.151185,-122.845895
5503,55450.0,Southbound King George Blvd @ 80 Ave,49.147239,-122.845901
5504,55451.0,Southbound King George Blvd @ 77 Ave,49.14321,-122.845847
5505,55452.0,Southbound King George Blvd @ 76 Ave,49.140079,-122.845817
5506,55453.0,Southbound King George Blvd @ 73A Ave,49.136796,-122.845797
5507,55454.0,Eastbound 72 Ave @ King George Blvd,49.133436,-122.844422
5509,55456.0,Newton Exchange @ Bay 5,49.133426,-122.842328
551,50546.0,Southbound Granville St @ Matthews Ave,49.252781,-123.139073
5510,55457.0,Southbound 138 St @ 72 Ave,49.133131,-122.838766
5511,55458.0,Southbound 138 St @ 7100 Block,49.131503,-122.838774
5512,55459.0,Southbound 138 St @ 70 Ave,49.129624,-122.838773
5513,55460.0,Southbound 138 St @ 6800 Block,49.126964,-122.840933
5514,55461.0,Southbound King George Blvd @ 68 Ave,49.125328,-122.845723
5515,55462.0,Southbound King George Blvd @ 6500 Block,49.122747,-122.845702
5516,55463.0,Southbound King George Blvd @ 64 Ave,49.117854,-122.845637
5517,55464.0,Southbound King George Blvd @ 62 Ave,49.114684,-122.843928
5518,55465.0,Southbound King George Blvd @ 60 Ave,49.111472,-122.840031
5519,55466.0,Southbound King George Blvd @ 58 Ave,49.107904,-122.83566
552,50547.0,Southbound Granville St @ Laurier Ave,49.2505,-123.139186
5520,55467.0,Southbound King George Blvd @ Hwy 10,49.105362,-122.832684
5521,55468.0,Southbound King George Blvd @ 4900 Block,49.092767,-122.817875
5522,55469.0,Southbound King George Blvd @ 44 Ave,49.081482,-122.820801
5523,55470.0,Southbound King George Blvd @ 40 Ave,49.078422,-122.821752
5524,55471.0,Southbound King George Blvd @ Crescent Rd,49.0669,-122.820133
5525,55472.0,Southbound King George Blvd @ 34 Ave,49.064327,-122.816986
5526,55473.0,Eastbound 32 Ave Diversion @ King George Blvd,49.059454,-122.808468
5528,55474.0,Southbound King George Blvd @ 32 Ave Diversion,49.058138,-122.809349
5529,55475.0,Southbound King George Blvd @ 2900 Block,49.055845,-122.806399
5530,55476.0,Southbound King George Blvd @ 28 Ave,49.05333,-122.803395
5531,55477.0,Southbound 152 St @ 29A Ave,49.055838,-122.801331
5532,55478.0,Southbound 152 St @ 28 Ave,49.052656,-122.801373
5533,55479.0,Southbound 152 St @ King George Blvd,49.051291,-122.801422
5534,55480.0,Southbound 152 St @ 26 Ave,49.048714,-122.80135
5535,55481.0,Southbound 152 St @ 24 Ave,49.045126,-122.801341
5536,55482.0,Southbound 152 St @ 22 Ave,49.041716,-122.801327
5537,55483.0,Southbound 152 St @ 20 Ave,49.038079,-122.801352
5538,55484.0,Southbound 152 St @ 19 Ave,49.036259,-122.801323
5539,55485.0,Southbound Martin Dr @ E Southmere Cres,49.034509,-122.803621
554,58588.0,Southbound Granville St @ Nanton Ave,49.247111,-123.139289
5540,55486.0,Southbound Martin Dr @ W Southmere Cres,49.032454,-122.805337
5541,55487.0,Southbound 152 St @ 18 Ave,49.034373,-122.801329
5542,55488.0,White Rock Centre @ Bay 11,49.032567,-122.801322
5543,55489.0,White Rock Centre @ Bay 4,49.031023,-122.800556
5544,55490.0,Eastbound North Bluff Rd @ Best St,49.030997,-122.794581
5545,55491.0,Eastbound North Bluff Rd @ Finlay St,49.030991,-122.789215
5547,55493.0,Eastbound 16 Ave @ 160 St,49.030973,-122.778677
5548,55494.0,Southbound King George Blvd @ 16 Ave,49.030589,-122.775101
5549,55495.0,Southbound King George Blvd @ 14 Ave,49.02694,-122.770677
555,50550.0,Southbound Granville St @ N Connaught Dr,49.244793,-123.139357
5550,55496.0,Southbound King George Blvd @ 164 St,49.024323,-122.767335
5551,55497.0,Northbound King George Blvd @ 8th Ave,49.017402,-122.762198
5553,55499.0,Scottsdale Exchange @ Bay 5,49.137771,-122.887603
5554,55500.0,Eastbound 72 Ave @ 122 St,49.133911,-122.884144
5555,55501.0,Eastbound 72 Ave @ 124 St,49.133843,-122.878625
5556,55502.0,Eastbound 72 Ave @ 126 St,49.133793,-122.872472
5557,55503.0,Southbound 128 St @ 72 Ave,49.133392,-122.867978
5558,58658.0,Southbound 128 St @ 69A Ave,49.129199,-122.867948
5559,55505.0,Southbound 128 St @ 68 Ave,49.126271,-122.86793
556,50551.0,Southbound Granville St @ W 32 Ave,49.243251,-123.139408
5560,55506.0,Southbound 128 St @ 66 Ave,49.122364,-122.867929
5561,55507.0,Southbound 128 St @ 64 Ave,49.118538,-122.867994
5562,55508.0,Southbound 128 St @ 62 Ave,49.115147,-122.867982
5567,61033.0,Southbound Scott Rd @ Preddy Dr,49.107341,-122.890514
5568,55514.0,Southbound Scott Rd @ McKee Dr,49.104062,-122.890462
5569,55515.0,Eastbound New McLellan Rd @ Hillside Rd,49.103028,-122.885247
557,50552.0,Southbound Granville St @ W 33 Ave,49.241525,-123.139454
5570,55516.0,Eastbound New McLellan Rd @ 123 St,49.10346,-122.881563
5571,55517.0,Eastbound New McLellan Rd @ 124 St,49.103985,-122.878743
5572,55518.0,Eastbound 56 Ave @ 125A St,49.104366,-122.874129
5574,55520.0,Eastbound 56 Ave @ Coulthard Rd,49.104626,-122.862562
5576,55521.0,Eastbound Hwy 10 @ 13400 Block,49.108105,-122.850547
5577,55522.0,Southbound 136 St @ 5700 Block,49.106948,-122.845659
5578,55523.0,Westbound 56 Ave @ 13300 Block,49.104571,-122.852736
5579,55524.0,Northbound 132 St @ 56 Ave,49.105096,-122.856728
558,50553.0,Southbound Granville St @ W 35 Ave,49.239615,-123.139528
5580,55525.0,Northbound 132 St @ Hwy 10,49.108745,-122.856616
5581,55526.0,Northbound 132 St @ 60 Ave,49.112314,-122.856546
5582,55527.0,Northbound 132 St @ 62 Ave,49.115754,-122.856433
5583,55528.0,Eastbound 64 Ave @ 128 St,49.119025,-122.867319
5584,55529.0,Eastbound 64 Ave @ 130 St,49.118963,-122.861795
5585,55530.0,Northbound 132 St @ 64 Ave,49.119308,-122.856392
5586,55531.0,Northbound 132 St @ 66A Ave,49.123414,-122.856439
5588,55533.0,Northbound 132 St @ 68 Ave,49.126853,-122.856489
5589,55534.0,Northbound 132 St @ 69A Ave,49.129678,-122.856535
559,50554.0,Southbound Granville St @ W 37 Ave,49.237706,-123.139593
5590,55535.0,Northbound 132 St @ 70B Ave,49.131577,-122.856561
5591,55536.0,Eastbound 72 Ave @ 132 St,49.133614,-122.85617
5592,55537.0,Eastbound 72 Ave @ 134 St,49.133538,-122.851395
5593,55538.0,Newton Exchange @ Bay 1,49.133306,-122.841764
5594,55539.0,Westbound 72 Ave @ King George Blvd,49.13365,-122.847036
5595,55540.0,Westbound 72 Ave @ Comber Way,49.133727,-122.851646
5596,55541.0,Southbound 132 St @ 72 Ave,49.133345,-122.856828
5597,55542.0,Southbound 132 St @ 70B Ave,49.130842,-122.856806
5598,55543.0,Southbound 132 St @ 69A Ave,49.128907,-122.856787
5599,55544.0,Southbound 132 St @ 68 Ave,49.126083,-122.856703
56,50056.0,Northbound Macdonald St @ W 16 Ave,49.258079,-123.168299
560,50555.0,Southbound Granville St @ S Connaught Dr,49.235947,-123.139659
5600,55545.0,Southbound 132 St @ 65B Ave,49.12187,-122.856674
5601,55546.0,Southbound 132 St @ 64 Ave,49.118373,-122.856668
5602,55547.0,Southbound 132 St @ 62 Ave,49.115074,-122.856667
5603,55548.0,Southbound 132 St @ 60 Ave,49.111611,-122.856745
5604,55549.0,Eastbound Hwy 10 @ 132 St,49.108083,-122.855763
5605,55550.0,Westbound 56 Ave @ 136 St,49.105198,-122.846078
5606,55551.0,Westbound 56 Ave @ 132 St,49.104605,-122.857698
5607,55552.0,Westbound 56 Ave @ Coulthard Rd,49.10451,-122.863894
5609,55554.0,Westbound 56 Ave @ 125A St,49.10446,-122.875726
